	date	empleo_volumen	replies	retweets	likes	iso_2
74	2020-03-14	17	2.0	9.0	30.0	CL
75	2020-03-15	40	73.0	414.0	934.0	CL
76	2020-03-16	29	369.0	813.0	1957.0	CL
77	2020-03-17	52	1198.0	577.0	1481.0	CL
78	2020-03-18	83	50.0	334.0	816.0	CL
79	2020-03-19	87	135.0	465.0	844.0	CL
80	2020-03-20	72	23.0	72.0	130.0	CL
81	2020-03-21	26	7.0	22.0	41.0	CL
82	2020-03-22	28	14.0	112.0	139.0	CL
83	2020-03-23	54	43.0	91.0	230.0	CL
84	2020-03-24	65	87.0	410.0	709.0	CL
85	2020-03-25	44	10.0	48.0	69.0	CL
86	2020-03-26	86	187.0	718.0	1362.0	CL
87	2020-03-27	140	154.0	479.0	906.0	CL
88	2020-03-28	113	97.0	582.0	1094.0	CL
89	2020-03-29	88	76.0	306.0	621.0	CL
90	2020-03-30	137	963.0	2643.0	8011.0	CL
91	2020-03-31	191	648.0	1736.0	4506.0	CL
92	2020-04-01	166	87.0	795.0	840.0	CL
93	2020-04-02	126	68.0	464.0	695.0	CL
94	2020-04-03	127	66.0	184.0	305.0	CL
95	2020-04-04	68	107.0	253.0	591.0	CL
96	2020-04-05	70	1365.0	335.0	660.0	CL
97	2020-04-06	88	62.0	242.0	437.0	CL
98	2020-04-07	81	88.0	760.0	969.0	CL
99	2020-04-08	78	55.0	804.0	615.0	CL
100	2020-04-09	75	401.0	711.0	475.0	CL
101	2020-04-10	69	28.0	149.0	235.0	CL
102	2020-04-11	37	7.0	52.0	72.0	CL
103	2020-04-12	48	19.0	132.0	309.0	CL
104	2020-04-13	52	46.0	2264.0	828.0	CL
105	2020-04-14	80	44.0	100.0	167.0	CL
106	2020-04-15	92	124.0	681.0	1215.0	CL
107	2020-04-16	143	295.0	1633.0	3504.0	CL
108	2020-04-17	135	86.0	453.0	507.0	CL
109	2020-04-18	116	68.0	209.0	375.0	CL
110	2020-04-19	80	38.0	134.0	188.0	CL
111	2020-04-20	88	77.0	213.0	427.0	CL
112	2020-04-21	79	44.0	142.0	174.0	CL
113	2020-04-22	87	62.0	229.0	343.0	CL
114	2020-04-23	75	35.0	300.0	314.0	CL
115	2020-04-24	76	91.0	290.0	458.0	CL
116	2020-04-25	52	560.0	5376.0	11666.0	CL
117	2020-04-26	75	62.0	676.0	1122.0	CL
118	2020-04-27	133	68.0	502.0	410.0	CL
119	2020-04-28	122	93.0	443.0	594.0	CL
120	2020-04-29	91	44.0	569.0	1091.0	CL
121	2020-04-30	218	101.0	386.0	448.0	CL
122	2020-05-01	153	75.0	346.0	470.0	CL
123	2020-05-02	91	111.0	322.0	569.0	CL
124	2020-05-03	65	55.0	217.0	404.0	CL
125	2020-05-04	114	108.0	883.0	1227.0	CL
126	2020-05-05	91	35.0	216.0	274.0	CL
127	2020-05-06	91	50.0	563.0	542.0	CL
128	2020-05-07	113	55.0	345.0	594.0	CL
129	2020-05-08	98	179.0	2078.0	1913.0	CL
130	2020-05-09	49	142.0	534.0	791.0	CL
131	2020-05-10	48	40.0	140.0	198.0	CL
132	2020-05-11	59	74.0	381.0	462.0	CL
133	2020-05-12	74	113.0	225.0	912.0	CL
134	2020-05-13	80	71.0	520.0	838.0	CL
135	2020-05-14	101	98.0	296.0	388.0	CL
136	2020-05-15	75	35.0	191.0	198.0	CL
137	2020-05-16	66	27.0	133.0	172.0	CL
138	2020-05-17	56	29.0	139.0	206.0	CL
139	2020-05-18	110	78.0	479.0	684.0	CL
140	2020-05-19	141	94.0	588.0	785.0	CL
141	2020-05-20	100	181.0	616.0	1070.0	CL
142	2020-05-21	67	21.0	38.0	122.0	CL
143	2020-05-22	67	61.0	166.0	223.0	CL
144	2020-05-23	60	87.0	812.0	1326.0	CL
145	2020-05-24	58	267.0	827.0	1289.0	CL
146	2020-05-25	51	53.0	213.0	318.0	CL
147	2020-05-26	98	62.0	461.0	808.0	CL
